AA,4.1
CVM,13.29
CVNA,51.06
CVR,0.32
CVRX,3.1
CVS,1
CVT,10.23
CVU,0.32
CVV,1.33
CVX,0.86
CW,1.03
CWAN,14.28
CWBC,0.18
CWBR,1.98
CWCO,0.68
CWEN.A,3.55
CWH,19.23
CWK,11
CWST,2.76
CWT,1.19
CXAC,0.08
CXAI,3.79
CXDO,0.21
CXM,3.72
CXT,4.12
CXW,1.86
CYAN,0.53
CYBN,1.94
CYBR,4.73
CYCC,4.16
CYCN,0.59
CYD,0.13
CYH,8.81
CYN,0.83
CYRX,8.15
CYT,0.79
CYTH,0.62
CYTK,10.29
CYTO,110.21
CYXT,4.54
CZFS,2.31
CZNC,0.92
CZOO,2.77
CZR,3.13
CZWI,0.06
D,0.87
DAC,6.2
DAIO,0.05
DAKT,1.71
DAL,3.98
DALN,1.98
DALS,0.09
DAN,3.12
DAR,2.64
DARE,0.72
DASH,5.41
DATS,0.11
DAVE,5.67
DAWN,15.39
DB,1.39
DBD,22.01
DBGI,1.93
DBI,15.11
DBRG,5.12
DBTX,0.78
DBVT,0.98
DBX,5.44
DC,1.82
DCBO,0.37
DCFC,5.98
DCGO,11.23
DCI,0.86
DCO,0.93
DCOM,4.33
DCP,4.38
DCPH,6.38
DCTH,3.82
DD,2.35
DDD,8.36
DDOG,4.35
DDS,15.85
DE,0.95
DEA,6.84
DECA,0.02
DECK,2.17
DEI,8.37
DELL,3.17
DEN,11.06
DENN,3.03
DERM,0.46
DESP,1.82
DFFN,0.16
DFH,19.71
DFIN,2.88
DFLI,1.62
DFS,1.79
DG,2.15
DGHI,1.34
DGICA,0.85
DGII,5.04
DGLY,7.96
DGX,3.72
DH,13.4
DHAC,0.74
DHCA,0.04
DHI,3.75
DHIL,1.13
DHR,0.69
DHT,3.37
DHX,1.71
DIBS,3.32
DICE,18.53
DIN,9.21
DINO,5.72
DIOD,2.46
DIS,1.05
DISA,0.89
DISH,19.04
DIST,0.18
DIT,0.5
DJCO,1.08
DK,11.92
DKDCA,0.25
DKL,5.18
DKNG,6.89
DKS,13.43
DLA,0.64
DLB,1.5
DLHC,0.38
DLNG,0.02
DLO,10.94
DLPN,0.08
DLR,5.34
DLTH,5.37
DLTR,2.87
DLX,3.78
DM,25.72
DMAC,0.6
DMAQ,0.06
DMLP,0.71
DMRC,19.95
DMS,1.91
DMTK,10.71
DNA,14.18
DNAB,0.03
DNAD,0.28
DNB,4.11
DNLI,7.63
DNMR,16.93
DNN,4.38
DNOW,1.2
DNUT,14.63
DO,3.84
DOC,4.25
DOCN,25.96
DOCS,8.78
DOCU,4.91
DOGZ,0.04
DOLE,3
DOMA,6.3
DOMH,0.59
DOMO,4.82
DOOO,6.14
DOOR,2.63
DORM,1.38
DOUG,2.48
DOV,1.21
DOW,1.46
DOX,1.3
DPCS,0.03
DPRO,2.09
DPSI,0.16
DPZ,3.45
DRCT,3
DRH,4.51
DRI,4.69
DRIO,8.18
DRMA,2.98
DRQ,5.04
DRRX,1.41
DRS,5.91
DRTS,0.34
DRTT,0.65
DRUG,3.43
DRVN,5.37
DSAQ,0.03
DSEY,10.02
DSGN,15.26
DSGR,0.32
DSGX,0.55
DSKE,2.8
DSP,4.73
DSS,0.32
DSX,2.07
DT,4.36
DTC,21.75
DTE,0.92
DTIL,1.3
DTM,2.55
DTOC,0.09
DTSS,0.34
DTST,2.06
DUET,0.03
DUK,1.13
DUNE,0.25
DUOL,7.9
DUOT,2.61
DV,4.92
DVA,3.45
DVAX,14.1
DVN,2.17
DWAC,8.25
DWSN,0.06
DX,4.01
DXC,3.03
DXCM,3.13
DXLG,5.32
DXPE,3.26
DXR,1.04
DXYN,0.38
DY,6.72
DYAI,2.18
DYN,8.53
DYNT,0.06
DZSI,3.23
EA,1.36
EAC,0.01
EAF,2.42
EAR,10.28
EARN,1.32
EAST,0.95
EAT,13.93
EB,15.73
EBAY,2.79
EBC,1.37
EBET,1.48
EBF,2.43
EBIX,20.37
EBMT,0.16
EBON,4.27
EBS,14.43
EBTC,0.44
ECBK,0.3
ECL,0.64
ECOR,2.12
ECPG,11.11
ECVT,1.35
ECX,0.06
ED,2.58
EDBL,8.48
EDIT,29.03
EDR,4.28
EDRY,0.9
EDSA,5.64
EDTK,0.76
EDTX,1.03
EDUC,0.1
EE,3.87
EEFT,3.44
EEIQ,0.37
EEX,0.23
EFC,5.73
EFHT,0.01
EFOI,1.07
EFSC,1.48
EFSH,3.03
EFTR,0.33
EFX,3.49
EFXT,0.79
EGAN,0.96
EGBN,4.08
EGGF,0.08
EGHT,16.21
EGIO,1.54
EGLE,9.05
EGLX,0.82
EGO,2.65
EGP,1.68
EGRX,6.63
EGY,5.34
EHAB,5.67
EHC,2.19
EHTH,2.96
EIG,1.14
EIGR,6.93
EIX,2.37
EJH,1.55
EKSO,0.35
EL,1.25
ELA,1.9
ELAN,3.88
ELBM,1.76
ELDN,0.12
ELEV,0.61
ELF,3.48
ELMD,0.56
ELME,2.27
ELOX,10.17
ELS,1.68
ELTK,0.36
ELV,0.69
ELVN,3.83
ELYM,0.08
ELYS,3.23
EMAN,3.73
EMBC,6.52
EMBK,5.08
EMCG,0.04
EME,2.5
EMKR,0.6
EML,0.81
EMLD,0.05
EMN,1.65
EMR,0.91
EMX,0.02
ENB,2.06
ENCP,0.04
ENER,0.04
ENFN,4.34
ENG,0.28
ENLC,5.53
ENLT,0.11
ENLV,0.92
ENOB,7.03
ENOV,3.47
ENPH,4.5
ENR,5.05
ENS,2.05
ENSC,4.19
ENSG,4.96
ENSV,3.95
ENTA,3.76
ENTF,0.05
ENTG,3.79
ENTX,0.49
ENV,8.82
ENVA,3.27
ENVB,1.24
ENVX,20.62
ENZ,2.95
EOCW,0.01
EOG,1.64
EOLS,5.98
EOSE,10.65
EP,2.13
EPAC,1.53
EPAM,1.56
EPC,5.59
EPD,0.89
EPIX,0.7
EPM,0.99
EPOW,0.46
EPR,4.67
EPRT,4.14
EPSN,0.61
EQ,2.59
EQBK,1.1
EQC,3.18
EQH,1.48
EQIX,1.73
EQR,1.67
EQRX,3.96
EQS,0.06
EQT,4.92
EQX,4.27
ERAS,10.32
ERES,0.04
ERF,1.72
ERIE,2.62
ERII,4.71
ERNA,3.05
ERO,1.24
ES,1.08
ESAB,1.62
ESAC,0.07
ESCA,0.78
ESE,1.01
ESEA,3.46
ESGR,0.88
ESI,1.38
ESLT,0.29
ESMT,3.18
ESNT,1.18
ESOA,0.03
ESP,0.16
ESPR,17.38
ESQ,3.34
ESRT,8.58
ESS,1.68
ESSA,0.16
ESTA,8.91
ESTC,4.16
ESTE,15.06
ET,1.94
ETAO,0.25
ETD,15.44
ETN,1.19
ETNB,11
ETON,2.48
ETR,1.13
ETRN,3.9
ETSY,13.25
ETWO,6.95
EU,0.41
EUDA,0.6
EURN,1.14
EVA,20.12
EVBG,2.99
EVBN,0.17
EVC,1.68
EVCM,1.06
EVE,0.05
EVER,5.34
EVEX,0.56
EVGN,0.64
EVGO,32.3
EVH,5.22
EVI,4.6
EVLO,2.33
EVLV,2.98
EVOJ,0.09
EVOK,0.34
EVR,3.5
EVRG,1.03
EVRI,2.11
EVTC,0.96
EVTL,2.14
EVTV,0.28
EW,2.1
EWBC,2.48
EWCZ,13.31
EWTX,6.65
EXAS,6.5
EXC,1.34
EXEL,2.14
EXFY,4.4
EXK,3.25
EXLS,2.19
EXP,1.95
EXPD,5.86
EXPE,3.38
EXPI,17.67
EXPO,2.23
EXPR,12.74
EXR,7.74
EXTR,7.62
EYE,7.89
EYEN,0.95
EYPT,11.92
EZFL,0.87
EZGO,0.47
EZPW,17.05
F,4.92
FA,5.08
FACT,0.04
FAF,1.72
FAMI,2.99
FANG,2.98
FARM,2.14
FARO,4.4
FAST,2.35
FAT,3.67
FATE,27.83
FATH,3.08
FATP,0.1
FAZE,2.33
FBIN,3.1
FBIO,1.16
FBIZ,1.57
FBK,1.72
FBMS,2.24
FBNC,3.29
FBP,1.52
FBRT,1.97
FBRX,0.69
FC,1.81
FCAP,0.19
FCBC,1.29
FCCO,0.29
FCEL,17.81
FCF,2.35
FCFS,1.69
FCN,3.88
FCNCA,6
FCPT,5.18
FCUV,13.2
FCX,1.38
FDBC,0.3
FDMT,10.55
FDP,1.41
FDS,1.22
FDUS,0.69
FDX,2.01
FE,0.96
FEAM,8.11
FEIM,0.03
FELE,1.16
FEMY,0.04
FENC,6.1
FERG,0.78
FET,0.61
FEXD,0.01
FF,2.16
FFBC,2.31
FFIC,1.84
FFIE,32.25
FFIN,5.33
FFIV,3.07
FFNW,0.23
FFWM,2.73
FG,0.11
FGBI,2.15
FGEN,5.63
FGF,0.03
FGH,0.07
FGI,1.28
FGMC,0.06
FHB,4.52
FHI,2.4
FHLT,0.01
FHN,5.99
FHTX,6.69
FIAC,0.05
FIBK,3.58
FICO,3
FIGS,12.07
FINW,0.19
FIP,5.29
FIS,1.69
FISI,1.19
FISV,1.55
FITB,1.45
FIVE,8.4
FIVN,5.74
FIX,2.45
FIXX,0.78
FIZZ,6.47
FKWL,0.15
FL,11.1
FLAG,0.03
FLEX,1.75
FLGC,1.18
FLGT,3.68
FLIC,0.83
FLL,2.28
FLME,0.1
FLNC,8.82
FLNG,5.74
FLNT,0.73
FLO,3.96
FLR,11.65
FLS,2.66
FLT,2.45
FLUX,3.59
FLWS,5.31
FLXS,0.46
FLYW,2.77
FMAO,2.21
FMBH,1.95
FMC,1.03
FMIV,0.02
FMNB,1.76
FN,1.44
FNA,2.39
FNB,2.81
FNCB,0.17
FNCH,0.53
FND,10.9
FNF,1.29
FNGR,1.21
FNKO,8.55
FNLC,0.62
FNV,1.93
FNVT,0.03
FNWB,0.36
FNWD,0.17
FOA,3.4
FOCS,2.96
FOLD,8.34
FONR,0.25
FOR,2.28
FORA,2.07
FORD,1.64
FORG,11.36
FORM,4.38
FORR,1.19
FOSL,2.63
FOUR,17.05
FOXA,7.73
FOXF,5.57
FOXO,1.97
FPAY,0.46
FPH,0.55
FPI,3.46
FR,2.46
FRAF,0.27
FRBA,3.54
FRBK,21.26
FRBN,0.04
FRC,30.3
FRD,0.04
FREE,10
FREQ,2.73
FREY,8.03
FRG,17.64
FRGE,1.5
FRGI,0.39
FRGT,13.01
FRHC,3.49
FRME,0.95
FRO,5.77
FROG,1.79
FRPH,0.65
FRPT,14.23
FRSH,5.33
FRST,0.91
FRT,2.48
FRTX,0.42
FRXB,0.11
FRZA,3.19
FSBC,0.99
FSBW,0.48
FSEA,0.31
FSFG,0.15
FSI,0.5
FSK,2.18
FSLR,4.09
FSLY,12.06
FSM,1.45
FSNB,0.1
FSP,3.99
FSR,36.93
FSRX,0.06
FSS,1.62
FSTR,0.25
FSV,1.46
FTAI,6.81
FTCH,10.78
FTCI,10.21
FTDR,5.16
FTEK,2.25
FTFT,3.35
FTHM,4.45
FTI,2.82
FTII,0.04
FTK,3.22
FTNT,1.88
FTV,1.36
FUBO,21.59
FUL,1.86
FULC,8.71
FULT,3.7
FUN,7.8
FUNC,0.08
FUND,0.63
FURY,0.19
FUSB,0.11
FUSN,0.61
FUV,6.64
FVCB,0.91
FVRR,9.11
FWAC,0.03
FWBI,4.6
FWONA,1.97
FWRD,2.01
FWRG,7.26
FXLV,11.83
FXNC,0.12
FYBR,9.63
FZT,0.08
G,0.52
GABC,2.01
GAIA,0.4
GAIN,4.94
GALT,5
GAMB,0.77
GAMC,0.01
GAME,1.23
GAN,1.52
GANX,0.72
GASS,0.04
GATE,0.27
GATO,1.77
GATX,4.74
GAU,0.11
GB,0.41
GBCI,4.52
GBDC,3.06
GBIO,4.04
GBLI,0.05
GBNH,0.7
GBNY,0.04
GBR,0.73
GBTG,1.23
GBX,5.19
GCBC,1.22
GCI,10.41
GCMG,4.7
GCO,4.11
GCT,2.17
GCTK,4.35
GD,1.05
GDC,2.42
GDDY,1.22
GDEN,4.09
GDEV,0.75
GDHG,0.01
GDNR,0.08
GDOT,5.9
GDRX,8.95
GDST,0.02
GDYN,3.03
GE,1.51
GECC,0.11
GEF,4.1
GEG,0.02
GEHC,1.87
GEL,2.26
GEN,2.61
GENC,0.56
GENI,3.59
GEO,19.49
GEOS,0.63
GERN,4.41
GES,20.63
GETR,0.62
GETY,0.33
GEVO,18.16
GFAI,21.71
GFF,2.43
GFGD,0.03
GFL,1.92
GFOR,0.17
GFS,2.06
GFX,0.02
GGAA,0.03
GGE,0.06
GGG,1.72
GGR,1.89
GH,7.15
GHC,1.35
GHIX,0.02
GHL,2.07
GHLD,0.06
GHM,0.52
GHRS,4.05
GHSI,12.93
GIA,0.25
GIB,0.41
GIC,1.82
GIFI,0.34
GIGM,0.3
GIII,9.39
GIL,2.6
GILD,1.22
GILT,0.11
GIPR,0.09
GIS,2.11
GKOS,10.91
GL,1.32
GLAD,0.94
GLBE,4.83
GLBS,4.26
GLBZ,0.07
GLDD,2.38
GLDG,2.22
GLG,0.16
GLLI,0.02
GLMD,0.08
GLNG,1.93
GLOP,0.51
GLP,1.56
GLPI,1.67
GLRE,2.19
GLSI,5.78
GLST,0.76
GLT,3.7
GLTA,0.01
GLTO,0.13
GLUE,5.09
GLW,1.03
GLYC,2.5
GM,1.89
GMBL,3.96
GMDA,8.62
GME,21.79
GMED,7.49
GMFI,0.02
GMGI,0.29
GMRE,2.5
GMS,2.38
GMVD,0.92
GNE,2.11
GNK,4.8
GNL,2.59
GNLN,0.42
GNLX,0.45
GNPX,3.33
GNRC,7.52
GNS,13.18
GNSS,0.49
GNTX,1.5
GNTY,0.69
GNUS,10.24
GNW,2.65
GO,10.94
GOCO,9.11
GOEV,18.51
GOGL,4.08
GOGN,0.02
GOGO,7.39
GOLD,1.13
GOLF,19.41
GOOD,2.56
GOOGL,0.78
GOOS,30.66
GORO,0.58
GOSS,18.93
GOVX,2.8
GP,3.76
GPAC,0.01
GPC,1.78
GPI,16.61
GPK,2.94
GPMT,2.16
GPN,1.21
GPOR,4.89
GPRE,11.62
GPRK,0.82
GPRO,4.55
GPS,16.6
GRAB,3.53
GRBK,3.39
GRC,0.82
GRCY,3.44
GREE,5.29
GRI,0.88
GRIL,4.88
GRIN,2.24
GRMN,2.07
GRNA,4.36
GRND,2.06
GRNQ,1.56
GRNT,0.28
GROM,1.64
GROV,1.6
GROW,0.12
GROY,0.32
GRPH,1.57
GRPN,18.68
GRTS,4.74
GRTX,2.61
GRWG,6.76
GS,1.08
GSAT,4.47
GSBC,2.45
GSBD,1.2
GSD,0.01
GSHD,11.82
GSIT,1.56
GSL,9.01
GSM,1.66
GSMG,0.51
GSRM,0.02
GSUN,6.3
GT,4.58
GTAC,0.07
GTBP,0.64
GTE,0.31
GTEC,0.27
GTES,1.16
GTHX,7.95
GTIM,0.39
GTLB,8.33
GTLS,14.76
GTN,4.11
GTX,8.66
GTY,10.15
GURE,0.04
GVA,10.99
GVP,1.14
GWAV,1.01
GWH,10.72
GWRE,3.39
GWRS,0.66
GWW,2.55
GXO,4.79
GYRO,0.11
H,8.66
HA,12.99
HAE,2.64
HAFC,2.17
HAIA,0.03
HAIN,4.89
HAL,2.93
HALL,0.56
HALO,4.9
HARP,0.96
HAS,6.3
HASI,10.57
HAYN,1.21
HAYW,9.89
HBAN,3.6
HBB,2.03
HBCP,0.97
HBI,16.31
HBIO,0.71
HBM,3.38
HBNC,1.47
HBT,1.55
HCA,0.97
HCAT,3.39
HCC,7.81
HCCI,2.77
HCDI,8.82
HCI,23.21
HCKT,2.89
HCMA,1.24
HCNE,0.03
HCP,5.62
HCSG,6.95
HCTI,6.92
HCVI,0.01
HCWB,0.19
HD,1.39
HDSN,3.04
HE,1.8
HEAR,11.45
HEES,2.85
HEI,4.39
HELE,22.63
HEP,1.96
HEPA,0.85
HES,1.68
HESM,11.02
HEXO,3.43
HFBL,0.17
HFFG,1.33
HFWA,2.96
HGBL,0.07
HGEN,5.4
HGTY,2.56
HGV,6.82
HHC,4.72
HHLA,0.06
HHRS,0.89
HHS,0.29
HI,1.6
HIBB,12.57
HIFS,5.02
HIG,0.96
HIHO,0.02
HII,2.2
HILS,10.18
HIMS,13.49
HIPO,5.68
HITI,2.07
HIVE,7.28
HIW,3.29
HL,3.9
HLF,13.11
HLGN,6.21
HLI,3.09
HLIO,0.76
HLIT,7.75
HLLY,6.84
HLMN,3.97
HLNE,4.28
HLP,0.05
HLT,1.65
HLTH,2.08
HLVX,1.51
HLX,5.94
HMA,0.01
HMN,2.18
HMNF,0.13
HMPT,1.43
HMST,2.72
HNI,4.35
HNNA,2.6
HNRA,0.02
HNRG,3.49
HNST,5
HNVR,0.59
HOFT,1.47
HOFV,10.03
HOG,5.38
HOLI,0.75
HOLO,2.74
HOLX,2.73
HOMB,4.13
HON,0.92
HONE,1.65
HOOD,5.07
HOOK,0.27
HOPE,2.79
HOTH,1.5
HOUR,2.49
HOUS,10.34
HOV,3.16
HOWL,0.24
HP,5.84
HPCO,3.32
HPE,2.32
HPK,12.22
HPLT,0.7
HPP,11.27
HPQ,2.32
HQI,0.85
HQY,3.91
HR,3.18
HRB,10.33
HRI,3.63
HRL,4.4
HRMY,32.3
HROW,8.03
HRT,6.44
HRTG,0.71
HRTX,19.54
HRZN,3.3
HSAI,0.19
HSC,3.28
HSCS,0.67
HSDT,0.58
HSHP,0.15
HSIC,3.67
HSII,1.33
HSKA,6.28
HSON,0.45
HST,4.98
HSTM,1.65
HSTO,0.44
HSY,2.46
HT,2.51
HTBI,0.98
HTBK,0.99
HTCR,11.24
HTGC,7.15
HTGM,2.81
HTH,3.85
HTLD,2.38
HTLF,1.13
HTOO,3.87
HTZ,6.66
HUBB,1.39
HUBC,1.09
HUBG,1.56
HUBS,3.07
HUDI,7.65
HUGE,1.42
HUM,1.35
HUMA,9.61
HUN,2.49
HURC,0.17
HURN,1.07
HUSA,5.72
HUT,6.92
HVBC,1.16
HVT,14.75
HWBK,0.58
HWC,3.05
HWEL,0.02
HWKN,1.07
HWKZ,0.01
HWM,1.11
HXL,4.97
HY,2.31
HYFM,9.05
HYLN,10.36
HYMC,8.13
HYPR,4.19
HYZN,23.22
HZNP,1.75
HZO,14.38
IAC,2.15
IAG,1.22
IART,4.47
IAS,2.6
IAUX,3.09
IBCP,0.96
IBEX,0.67
IBIO,8.06
IBKR,1.51
IBM,2.72
IBOC,2.24
IBP,5.6
IBRX,22.45
IBTX,2.79
ICAD,1.2
ICCC,0.12
ICCH,0.24
ICCM,1.19
ICD,3.96
ICE,0.89
ICFI,2
ICHR,4.78
ICL,0.32
ICLR,1.17
ICMB,0.04
ICNC,0.04
ICPT,9.48
ICU,7.7
ICUI,6.09
ICVX,5.63
ID,0.74
IDA,1.7
IDAI,7.13
IDCC,10.68
IDEX,9.45
IDN,0.12
IDR,0.45
IDT,1.89
IDW,0.31
IDXX,2.28
IDYA,9.08
IE,2.06
IEP,0.25
IESC,0.25
IEX,1.32
IFBD,0.1
IFF,1.52
IFIN,0.01
IFRX,4.03
IFS,0.11
IGC,2.13
IGIC,2.28
IGMS,21.83
IGT,2.39
IGTA,0.19
IHRT,5.44
IHS,0.55
IHT,0.38
III,1.22
IIIN,2.49
IIIV,4.07
IINN,0.2
IIPR,9.9
IKNA,1.29
IKT,1.21
ILLM,0.34
ILMN,2.92
IMAQ,0.12
IMAX,7.7
IMBI,1.23
IMCC,0.5
IMGN,10.89
IMKTA,2.29
IMMR,1.86
IMMX,2.28
IMNM,1.85
IMNN,0.54
IMO,3.27
IMPL,2.35
IMPP,6.6
IMRX,4.77
IMTE,0.77
IMTX,5.11
IMUX,11.86
IMV,0.42
IMVT,8.76
IMXI,1.56
INAB,0.79
INAQ,0.06
INBK,1.47
INBS,1.98
INBX,19
INCR,0.18
INCY,4.13
INDB,2.51
INDI,10.97
INDO,5.66
INDP,0.41
INDT,10.91
INFA,2.09
INFI,0.67
INFN,17.74
INFU,0.43
INGN,5.1
INGR,1.35
INKT,1.07
INLX,0.14
INM,3.8
INMB,9
INMD,9.73
INN,3.42
INNV,3.51
INO,15.33
INOD,1.59
INPX,1.97
INSE,1.01
INSG,7.63
INSM,7.35
INSP,4.85
INST,13.25
INSW,4.47
INT,2.23
INTA,1.98
INTC,1.67
INTE,0.01
INTG,0.01
INTR,0.27
INTT,3.31
INTU,1.42
INTZ,1.68
INUV,0.34
INVA,13.05
INVE,3.58
INVH,2.81
INVO,0.31
INVZ,6.95
INZY,3.27
IOAC,0.02
IOBT,1.43
IONM,3.25
IONQ,12.74
IONS,4.87
IOR,0.03
IOSP,0.88
IOT,8.79
IOVA,10.89
IP,2.76
IPA,0.33
IPAR,1.7
IPDN,5.86
IPG,3
IPGP,2.65
IPI,5.56
IPSC,4.08
IPVF,1.4
IPW,1.11
IPWR,0.76
IQV,1
IR,1.61
IRBT,15.73
IRDM,3.53
IREN,2.91
IRIX,0.56
IRM,4.81
IRMD,1.23
IRNT,10.02
IRON,2.06
IROQ,0.12
IRT,2.6
IRTC,7.53
IRWD,13.3
ISDR,0.15
ISEE,8.83
ISIG,2.19
ISPC,0.82
ISPO,2.97
ISPR,2.89
ISRG,0.69
ISSC,0.1
ISTR,0.46
ISUN,11.61
IT,2.03
ITAQ,0.05
ITCI,3.48
ITGR,6.71
ITI,0.27
ITIC,0.37
ITOS,4.84
ITP,1.19
ITRG,0.06
ITRI,3.2
ITRM,0.83
ITRN,0.25
ITT,0.95
ITW,2.02
IVAC,0.88
IVCA,0.03
IVCB,0.03
IVCP,0.03
IVDA,3.21
IVR,9.06
IVT,2.12
IVVD,3.79
IVZ,3.04
IXAQ,0.05
IZEA,0.42
IZM,0.27
J,1.32
JACK,8.19
JAGX,8.33
JAKK,1.95
JAMF,7.48
JAN,2
JANX,6.65
JAQC,0.01
JAZZ,3.75
JBGS,6.99
JBHT,3.52
JBI,2.9
JBL,2.01
JBLU,6.03
JBSS,2.76
JBT,2.74
JCI,1.16
JCSE,0.73
JCTCF,0.01
JEF,0.95
JELD,2.55
JEWL,1.25
JFBR,18.08
JHG,1.73
JILL,9.17
JJSF,6.53
JKHY,4.86
JLL,3.6
JMSB,1.17
JNCE,4.58
JNJ,0.54
JNPR,2.44
JOAN,24.73
JOB,0.28
JOBY,9.3
JOE,2.46
JOUT,2.24
JPM,0.59
JRSH,0.21
JRVR,2.15
JSPR,3.92
JUGG,0.05
JUN,0.01
JUPW,1.32
JVA,0.28
JWAC,0.01
JWEL,2.3
JWN,17.2
JWSM,1.12
JXJT,3.04
JXN,2.61
JYNT,6.87
